query_id	P_100
1	0.1000
3	0.0800
4	0.0800
5	0.1000
6	0.2000
7	0.2400
8	0.0000
9	0.1600
10	0.0100
11	0.1400
12	0.0400
13	0.1100
14	0.0100
15	0.0000
16	0.0000
17	0.0000
18	0.0400
19	0.0500
20	0.2700
23	0.0000
24	0.0000
25	0.1600
26	0.0200
27	0.0400
28	0.0500
29	0.0300
30	0.0000
31	0.0100
32	0.0000
33	0.0300
34	0.0000
35	0.0100
36	0.0200
37	0.0000
38	0.0300
39	0.0000
40	0.1000
41	0.0000
42	0.0200
44	0.0000
45	0.0000
46	0.0000
47	0.0300
48	0.0000
49	0.0000
50	0.0000
52	1.0000
53	0.5300
54	0.4600
55	0.0000
56	0.9600
57	0.6500
58	0.7100
59	0.1500
60	0.0000
61	0.2200
62	0.2200
63	0.0000
64	0.0100
65	0.0000
66	0.0000
67	0.0200
68	0.2000
69	0.0500
70	0.0900
71	0.0800
72	0.0200
73	0.0000
74	0.0300
76	0.0000
77	0.5800
79	0.0000
80	0.1100
81	0.1700
82	0.0000
83	0.0100
84	0.0000
85	0.2400
86	0.0800
87	0.0100
88	0.0700
89	0.0700
90	0.1400
91	0.0000
92	0.0200
93	0.0000
94	0.0100
95	0.0100
96	0.0000
97	0.3000
98	0.2900
99	0.7400
100	0.1000
101	0.1300
102	0.1200
103	0.0000
104	0.0000
105	0.0000
106	0.0000
107	0.0000
108	0.0200
109	0.0000
110	0.2200
111	0.2400
112	0.0000
113	0.0000
114	0.0800
115	0.0000
116	0.0000
117	0.3800
118	0.0000
119	0.0000
120	0.0200
121	0.0000
122	0.2800
123	0.5900
124	0.3300
125	0.1300
126	0.0000
127	0.0100
128	0.0100
129	0.3800
130	0.0700
131	0.0100
132	0.8300
133	0.0300
134	0.0700
135	0.3900
136	0.1100
137	0.4600
138	0.0000
139	0.0500
140	0.1200
141	0.1200
142	0.3100
143	0.3400
144	0.0100
145	0.0700
146	0.0200
147	0.0000
148	0.1900
149	0.0000
150	0.3200
